index,timestamp,value,is_weekend_or_holiday,signal_echoStateNetwork,signal_earthgeckoSkyline,signal_bayesChangePt,cwde_score,cwde_alert
1631,2023-12-16 00:00,70436353.0,1,0,0,0,0.0,0
1632,2023-12-16 01:00,75676044.0,1,0,0,0,0.0,0
1633,2023-12-16 02:00,149286608.0,1,0,0,0,0.0,0
1634,2023-12-16 03:00,97614648.0,1,0,0,0,0.0,0
1635,2023-12-16 04:00,206079457.0,1,0,0,0,0.0,0
1636,2023-12-16 05:00,236388233.0,1,0,0,0,0.0,0
1637,2023-12-16 06:00,491179653.0,1,0,0,0,0.0,0
1638,2023-12-16 07:00,523872544.0,1,0,0,0,0.0,0
1639,2023-12-16 08:00,335916730.0,1,0,0,0,0.0,0
1640,2023-12-16 09:00,435405719.0,1,0,0,0,0.0,0
1641,2023-12-16 10:00,559331962.0,1,0,0,0,0.0,0
1642,2023-12-16 11:00,563373436.0,1,0,0,0,0.0,0
1643,2023-12-16 12:00,1001541401.0,1,0,0,0,0.0,0
1644,2023-12-16 13:00,1518351292.0,1,1,0,0,0.4166666666666667,0
1645,2023-12-16 14:00,599557992.0,1,0,0,1,0.1875,0
1646,2023-12-16 15:00,255279032.0,1,0,0,0,0.0,0
1647,2023-12-16 16:00,176244416.0,1,0,0,0,0.0,0
1648,2023-12-16 17:00,232626835.0,1,0,0,0,0.0,0
1649,2023-12-16 18:00,978654510.0,1,0,0,0,0.0,0
1650,2023-12-16 19:00,688252633.0,1,0,0,0,0.0,0
1651,2023-12-16 20:00,894946590.0,1,0,0,0,0.0,0
1652,2023-12-16 21:00,151027366.0,1,0,0,0,0.0,0
1653,2023-12-16 22:00,497879537.0,1,0,0,0,0.0,0
1654,2023-12-16 23:00,215998371.0,1,0,0,0,0.0,0
1655,2023-12-17 00:00,128992371.0,1,0,0,0,0.0,0
1656,2023-12-17 01:00,350892700.0,1,0,0,0,0.0,0
1657,2023-12-17 02:00,273504657.0,1,0,0,0,0.0,0
1658,2023-12-17 03:00,195692660.0,1,0,0,0,0.0,0
1659,2023-12-17 04:00,198554457.0,1,0,0,0,0.0,0
1660,2023-12-17 05:00,192672826.0,1,0,0,0,0.0,0
1661,2023-12-17 06:00,221444076.0,1,0,0,0,0.0,0
1662,2023-12-17 07:00,162414800.0,1,0,0,0,0.0,0
1663,2023-12-17 08:00,109153514.0,1,0,0,0,0.0,0
1664,2023-12-17 09:00,247024652.0,1,0,0,1,0.1875,0
1665,2023-12-17 10:00,196844206.0,1,0,0,0,0.0,0
1666,2023-12-17 11:00,428673721.0,1,0,0,0,0.0,0
1667,2023-12-17 12:00,855077006.0,1,0,0,0,0.0,0
1668,2023-12-17 13:00,744175324.0,1,0,0,0,0.0,0
1669,2023-12-17 14:00,483859114.0,1,0,0,0,0.0,0
1670,2023-12-17 15:00,258040254.0,1,0,0,0,0.0,0
1671,2023-12-17 16:00,165933449.0,1,0,0,0,0.0,0
1672,2023-12-17 17:00,208097438.0,1,0,0,0,0.0,0
1673,2023-12-17 18:00,904929506.0,1,0,0,0,0.0,0
1674,2023-12-17 19:00,375270403.0,1,0,0,0,0.0,0
1675,2023-12-17 20:00,164113907.0,1,0,0,0,0.0,0
1676,2023-12-17 21:00,298440281.0,1,0,0,0,0.0,0
1677,2023-12-17 22:00,288202520.0,1,0,0,0,0.0,0
1678,2023-12-17 23:00,449881212.0,1,0,0,0,0.0,0
1679,2023-12-18 00:00,43229780.0,0,0,0,0,0.0,0
1680,2023-12-18 01:00,34851571.0,0,0,0,0,0.0,0
1681,2023-12-18 02:00,99301114.0,0,0,0,0,0.0,0
1682,2023-12-18 03:00,181692515.0,0,0,0,0,0.0,0
1683,2023-12-18 04:00,630163030.0,0,0,0,0,0.0,0
1684,2023-12-18 05:00,1236281530.0,0,1,0,0,0.4166666666666667,0
1685,2023-12-18 06:00,1209503553.0,0,1,0,0,0.4166666666666667,0
1686,2023-12-18 07:00,2327584133.0,0,1,0,0,0.4166666666666667,0
1687,2023-12-18 08:00,645766351.0,0,0,0,0,0.0,0
1688,2023-12-18 09:00,326508859.0,0,0,0,0,0.0,0
1689,2023-12-18 10:00,820278005.0,0,0,0,0,0.0,0
1690,2023-12-18 11:00,684590599.0,0,0,0,0,0.0,0
1691,2023-12-18 12:00,912438834.0,0,0,0,0,0.0,0
1692,2023-12-18 13:00,581583976.0,0,0,0,0,0.0,0
1693,2023-12-18 14:00,672956814.0,0,0,0,0,0.0,0
1694,2023-12-18 15:00,234853044.0,0,0,0,0,0.0,0
1695,2023-12-18 16:00,227477351.0,0,0,0,0,0.0,0
1696,2023-12-18 17:00,481957065.0,0,0,0,0,0.0,0
1697,2023-12-18 18:00,417235016.0,0,0,0,0,0.0,0
1698,2023-12-18 19:00,294494741.0,0,0,0,0,0.0,0
1699,2023-12-18 20:00,138369913.0,0,0,0,0,0.0,0
1700,2023-12-18 21:00,246160149.0,0,0,0,0,0.0,0
1701,2023-12-18 22:00,339826406.0,0,0,0,0,0.0,0
1702,2023-12-18 23:00,115135424.0,0,0,0,0,0.0,0
1703,2023-12-19 00:00,288338233.0,0,0,0,1,0.1875,0
1704,2023-12-19 01:00,901542447.0,0,0,0,0,0.0,0
1705,2023-12-19 02:00,107625193.0,0,0,0,1,0.1875,0
1706,2023-12-19 03:00,122342173.0,0,0,0,0,0.0,0
1707,2023-12-19 04:00,242497535.0,0,0,0,0,0.0,0
1708,2023-12-19 05:00,488058363.0,0,1,0,0,0.4166666666666667,0
1709,2023-12-19 06:00,569235327.0,0,0,0,0,0.0,0
1710,2023-12-19 07:00,1040211520.0,0,0,0,0,0.0,0
1711,2023-12-19 08:00,859551024.0,0,0,0,0,0.0,0
1712,2023-12-19 09:00,719634547.0,0,0,0,0,0.0,0
1713,2023-12-19 10:00,505018782.0,0,0,0,0,0.0,0
1714,2023-12-19 11:00,870326701.0,0,0,0,0,0.0,0
1715,2023-12-19 12:00,714257988.0,0,0,0,0,0.0,0
1716,2023-12-19 13:00,534860284.0,0,0,0,0,0.0,0
1717,2023-12-19 14:00,365187127.0,0,0,0,0,0.0,0
1718,2023-12-19 15:00,89812628.0,0,0,0,0,0.0,0
1719,2023-12-19 16:00,115906112.0,0,0,0,0,0.0,0
1720,2023-12-19 17:00,160627513.0,0,0,0,0,0.0,0
1721,2023-12-19 18:00,437049167.0,0,0,0,0,0.0,0
1722,2023-12-19 19:00,1920548551.0,0,1,0,0,0.4166666666666667,0
1723,2023-12-19 20:00,1506439799.0,0,1,0,0,0.4166666666666667,0
1724,2023-12-19 21:00,679986104.0,0,0,0,0,0.0,0
1725,2023-12-19 22:00,436671188.0,0,0,0,0,0.0,0
1726,2023-12-19 23:00,464770124.0,0,0,0,0,0.0,0
1727,2023-12-20 00:00,225454439.0,0,0,0,0,0.0,0
1728,2023-12-20 01:00,52569147.0,0,0,0,0,0.0,0
1729,2023-12-20 02:00,75735224.0,0,0,0,0,0.0,0
1730,2023-12-20 03:00,104610368.0,0,0,0,0,0.0,0
1731,2023-12-20 04:00,400158521.0,0,0,0,0,0.0,0
1732,2023-12-20 05:00,869707848.0,0,0,0,0,0.0,0
1733,2023-12-20 06:00,744905222.0,0,0,0,1,0.1875,0
1734,2023-12-20 07:00,1252591780.0,0,1,0,0,0.4166666666666667,0
1735,2023-12-20 08:00,539632453.0,0,0,0,0,0.0,0
1736,2023-12-20 09:00,2133385068.0,0,1,0,0,0.4166666666666667,0
1737,2023-12-20 10:00,1469488055.0,0,1,0,0,0.4166666666666667,0
1738,2023-12-20 11:00,380054255.0,0,0,0,0,0.0,0
1739,2023-12-20 12:00,1226801633.0,0,1,0,0,0.4166666666666667,0
1740,2023-12-20 13:00,443484442.0,0,0,0,0,0.0,0
1741,2023-12-20 14:00,330305610.0,0,0,0,0,0.0,0
1742,2023-12-20 15:00,1653687260.0,0,1,0,0,0.4166666666666667,0
1743,2023-12-20 16:00,1270938641.0,0,1,0,0,0.4166666666666667,0
1744,2023-12-20 17:00,1504095888.0,0,1,0,1,0.6041666666666667,0
1745,2023-12-20 18:00,166234442.0,0,0,0,0,0.0,0
1746,2023-12-20 19:00,240084209.0,0,0,0,0,0.0,0
1747,2023-12-20 20:00,1887145259.0,0,1,0,1,0.6041666666666667,0
1748,2023-12-20 21:00,928246651.0,0,0,0,0,0.0,0
1749,2023-12-20 22:00,320709735.0,0,0,0,0,0.0,0
1750,2023-12-20 23:00,114252010.0,0,0,0,0,0.0,0
1751,2023-12-21 00:00,73871623.0,0,0,0,0,0.0,0
1752,2023-12-21 01:00,97520235.0,0,0,0,0,0.0,0
1753,2023-12-21 02:00,65008431.0,0,0,0,0,0.0,0
1754,2023-12-21 03:00,115223391.0,0,0,0,1,0.1875,0
1755,2023-12-21 04:00,402075466.0,0,0,0,0,0.0,0
1756,2023-12-21 05:00,636413870.0,0,0,0,0,0.0,0
1757,2023-12-21 06:00,760318453.0,0,0,0,0,0.0,0
1758,2023-12-21 07:00,488902141.0,0,0,0,0,0.0,0
1759,2023-12-21 08:00,342222613.0,0,0,0,0,0.0,0
1760,2023-12-21 09:00,642186356.0,0,0,0,0,0.0,0
1761,2023-12-21 10:00,598493772.0,0,0,0,0,0.0,0
1762,2023-12-21 11:00,974207471.0,0,0,0,0,0.0,0
1763,2023-12-21 12:00,525244829.0,0,0,0,0,0.0,0
1764,2023-12-21 13:00,214048815.0,0,0,0,0,0.0,0
1765,2023-12-21 14:00,548918295.0,0,0,0,0,0.0,0
1766,2023-12-21 15:00,774092108.0,0,0,0,0,0.0,0
1767,2023-12-21 16:00,420594356.0,0,0,0,0,0.0,0
1768,2023-12-21 17:00,389082338.0,0,0,0,0,0.0,0
1769,2023-12-21 18:00,697123297.0,0,0,0,0,0.0,0
1770,2023-12-21 19:00,1016402671.0,0,0,0,0,0.0,0
1771,2023-12-21 20:00,642372736.0,0,0,0,0,0.0,0
1772,2023-12-21 21:00,281169492.0,0,0,0,0,0.0,0
1773,2023-12-21 22:00,59760556.0,0,0,0,0,0.0,0
1774,2023-12-21 23:00,119480468.0,0,0,0,0,0.0,0
1775,2023-12-22 00:00,96011617.0,0,0,0,0,0.0,0
1776,2023-12-22 01:00,50352761.0,0,0,0,0,0.0,0
1777,2023-12-22 02:00,71385372.0,0,0,0,1,0.1875,0
1778,2023-12-22 03:00,156726760.0,0,0,0,0,0.0,0
1779,2023-12-22 04:00,426376478.0,0,0,0,0,0.0,0
1780,2023-12-22 05:00,411266663.0,0,0,0,0,0.0,0
1781,2023-12-22 06:00,652176044.0,0,0,0,0,0.0,0
1782,2023-12-22 07:00,654970890.0,0,0,0,0,0.0,0
1783,2023-12-22 08:00,469549732.0,0,0,0,0,0.0,0
1784,2023-12-22 09:00,773366686.0,0,0,0,0,0.0,0
1785,2023-12-22 10:00,233538407.0,0,0,0,0,0.0,0
1786,2023-12-22 11:00,636308219.0,0,0,0,0,0.0,0
1787,2023-12-22 12:00,622939425.0,0,0,0,0,0.0,0
1788,2023-12-22 13:00,268350316.0,0,0,0,0,0.0,0
1789,2023-12-22 14:00,835671468.0,0,0,0,0,0.0,0
1790,2023-12-22 15:00,444463420.0,0,0,0,0,0.0,0
1791,2023-12-22 16:00,215412135.0,0,0,0,0,0.0,0
1792,2023-12-22 17:00,300567551.0,0,0,0,0,0.0,0
1793,2023-12-22 18:00,858135804.0,0,0,0,0,0.0,0
1794,2023-12-22 19:00,1106557205.0,0,0,0,0,0.0,0
1795,2023-12-22 20:00,819462300.0,0,0,0,0,0.0,0
1796,2023-12-22 21:00,461405994.0,0,0,0,0,0.0,0
1797,2023-12-22 22:00,728398746.0,0,0,0,0,0.0,0
1798,2023-12-22 23:00,170407787.0,0,0,0,0,0.0,0
1799,2023-12-23 00:00,124886933.0,1,0,0,0,0.0,0
1800,2023-12-23 01:00,26658447.0,1,0,0,0,0.0,0
1801,2023-12-23 02:00,60223718.0,1,0,0,0,0.0,0
1802,2023-12-23 03:00,69951821.0,1,0,0,0,0.0,0
1803,2023-12-23 04:00,49519175.0,1,0,0,0,0.0,0
1804,2023-12-23 05:00,265735567.0,1,0,0,0,0.0,0
1805,2023-12-23 06:00,269376453.0,1,0,0,0,0.0,0
1806,2023-12-23 07:00,305010524.0,1,0,0,0,0.0,0
1807,2023-12-23 08:00,359590480.0,1,0,0,0,0.0,0
1808,2023-12-23 09:00,319978394.0,1,0,0,0,0.0,0
1809,2023-12-23 10:00,420284456.0,1,0,0,0,0.0,0
1810,2023-12-23 11:00,718833734.0,1,0,0,0,0.0,0
1811,2023-12-23 12:00,649687788.0,1,0,0,0,0.0,0
1812,2023-12-23 13:00,1707338271.0,1,1,0,0,0.4166666666666667,0
1813,2023-12-23 14:00,2306944559.0,1,1,0,0,0.4166666666666667,0
1814,2023-12-23 15:00,2616679488.0,1,1,1,1,1.0,1
1815,2023-12-23 16:00,1506453975.0,1,1,0,0,0.4166666666666667,0
1816,2023-12-23 17:00,711447445.0,1,0,0,0,0.0,0
1817,2023-12-23 18:00,378314493.0,1,0,0,0,0.0,0
1818,2023-12-23 19:00,377327529.0,1,0,0,0,0.0,0
1819,2023-12-23 20:00,413198215.0,1,0,0,0,0.0,0
1820,2023-12-23 21:00,886962729.0,1,0,0,0,0.0,0
1821,2023-12-23 22:00,446734726.0,1,0,0,0,0.0,0
1822,2023-12-23 23:00,202181943.0,1,0,0,0,0.0,0
1823,2023-12-24 00:00,365451130.0,1,0,0,0,0.0,0
1824,2023-12-24 01:00,145502127.0,1,0,0,0,0.0,0
1825,2023-12-24 02:00,146496362.0,1,0,0,0,0.0,0
1826,2023-12-24 03:00,46980683.0,1,0,0,0,0.0,0
1827,2023-12-24 04:00,299754983.0,1,0,0,0,0.0,0
1828,2023-12-24 05:00,346064114.0,1,0,0,1,0.1875,0
1829,2023-12-24 06:00,435936986.0,1,0,0,0,0.0,0
1830,2023-12-24 07:00,662632444.0,1,0,0,0,0.0,0
1831,2023-12-24 08:00,855684995.0,1,0,0,0,0.0,0
1832,2023-12-24 09:00,358389969.0,1,0,0,1,0.1875,0
1833,2023-12-24 10:00,941639212.0,1,0,0,0,0.0,0
1834,2023-12-24 11:00,844103847.0,1,0,0,0,0.0,0
1835,2023-12-24 12:00,1870987376.0,1,1,0,0,0.4166666666666667,0
1836,2023-12-24 13:00,955015958.0,1,0,0,0,0.0,0
1837,2023-12-24 14:00,599006959.0,1,0,0,0,0.0,0
1838,2023-12-24 15:00,439889652.0,1,0,0,0,0.0,0
1839,2023-12-24 16:00,548269325.0,1,0,0,0,0.0,0
1840,2023-12-24 17:00,345222960.0,1,0,0,0,0.0,0
1841,2023-12-24 18:00,416135725.0,1,0,0,0,0.0,0
1842,2023-12-24 19:00,746740057.0,1,0,0,0,0.0,0
1843,2023-12-24 20:00,1154909050.0,1,0,0,0,0.0,0
1844,2023-12-24 21:00,573672325.0,1,0,0,0,0.0,0
1845,2023-12-24 22:00,872545053.0,1,0,0,0,0.0,0
1846,2023-12-24 23:00,602393210.0,1,0,0,0,0.0,0
1847,2023-12-25 00:00,593938534.0,1,0,0,0,0.0,0
1848,2023-12-25 01:00,358916701.0,1,0,0,0,0.0,0
1849,2023-12-25 02:00,751972921.0,1,0,0,0,0.0,0
1850,2023-12-25 03:00,367894222.0,1,0,0,0,0.0,0
1851,2023-12-25 04:00,738640914.0,1,0,0,0,0.0,0
1852,2023-12-25 05:00,218927163.0,1,0,0,0,0.0,0
1853,2023-12-25 06:00,587986221.0,1,0,0,0,0.0,0
1854,2023-12-25 07:00,475035895.0,1,0,0,0,0.0,0
1855,2023-12-25 08:00,684291639.0,1,0,0,0,0.0,0
1856,2023-12-25 09:00,1458709190.0,1,1,0,0,0.4166666666666667,0
1857,2023-12-25 10:00,1111337383.0,1,0,0,0,0.0,0
1858,2023-12-25 11:00,1635116055.0,1,1,0,0,0.4166666666666667,0
1859,2023-12-25 12:00,746479360.0,1,0,0,0,0.0,0
1860,2023-12-25 13:00,877678548.0,1,0,0,0,0.0,0
1861,2023-12-25 14:00,830651016.0,1,0,0,0,0.0,0
1862,2023-12-25 15:00,374983257.0,1,0,0,0,0.0,0
1863,2023-12-25 16:00,846452162.0,1,0,0,0,0.0,0
1864,2023-12-25 17:00,1068749614.0,1,0,0,0,0.0,0
1865,2023-12-25 18:00,769142022.0,1,0,0,0,0.0,0
1866,2023-12-25 19:00,1075361926.0,1,0,0,0,0.0,0
1867,2023-12-25 20:00,711856441.0,1,0,0,0,0.0,0
1868,2023-12-25 21:00,1477897609.0,1,1,0,0,0.4166666666666667,0
1869,2023-12-25 22:00,739134809.0,1,0,0,0,0.0,0
1870,2023-12-25 23:00,495255576.0,1,0,0,0,0.0,0
1871,2023-12-26 00:00,217012967.0,1,0,0,0,0.0,0
1872,2023-12-26 01:00,323480099.0,1,0,0,0,0.0,0
1873,2023-12-26 02:00,107179424.0,1,0,0,0,0.0,0
1874,2023-12-26 03:00,176458910.0,1,0,0,0,0.0,0
1875,2023-12-26 04:00,352137028.0,1,0,0,0,0.0,0
1876,2023-12-26 05:00,409150185.0,1,0,0,0,0.0,0
1877,2023-12-26 06:00,517094281.0,1,0,0,0,0.0,0
1878,2023-12-26 07:00,308370438.0,1,0,0,0,0.0,0
1879,2023-12-26 08:00,561732262.0,1,0,0,0,0.0,0
1880,2023-12-26 09:00,710437487.0,1,0,0,0,0.0,0
1881,2023-12-26 10:00,601602243.0,1,0,0,0,0.0,0
1882,2023-12-26 11:00,646313104.0,1,0,0,0,0.0,0
1883,2023-12-26 12:00,1588055592.0,1,1,0,0,0.4166666666666667,0
1884,2023-12-26 13:00,651308657.0,1,0,0,0,0.0,0
1885,2023-12-26 14:00,358571948.0,1,0,0,0,0.0,0
1886,2023-12-26 15:00,349990770.0,1,0,0,0,0.0,0
1887,2023-12-26 16:00,408578808.0,1,0,0,0,0.0,0
1888,2023-12-26 17:00,416074352.0,1,0,0,0,0.0,0
1889,2023-12-26 18:00,731804158.0,1,0,0,0,0.0,0
1890,2023-12-26 19:00,933096021.0,1,0,0,0,0.0,0
1891,2023-12-26 20:00,1085439652.0,1,0,0,0,0.0,0
1892,2023-12-26 21:00,675199208.0,1,0,0,0,0.0,0
1893,2023-12-26 22:00,980495996.0,1,0,0,0,0.0,0
1894,2023-12-26 23:00,73247729.0,1,0,0,0,0.0,0
1895,2023-12-27 00:00,40731654.0,0,0,0,0,0.0,0
1896,2023-12-27 01:00,34672131.0,0,0,0,0,0.0,0
1897,2023-12-27 02:00,131377818.0,0,0,0,0,0.0,0
1898,2023-12-27 03:00,216670465.0,0,0,0,0,0.0,0
1899,2023-12-27 04:00,263655294.0,0,0,0,0,0.0,0
1900,2023-12-27 05:00,641763767.0,0,0,0,0,0.0,0
1901,2023-12-27 06:00,427928944.0,0,0,0,0,0.0,0
1902,2023-12-27 07:00,859749966.0,0,0,0,0,0.0,0
1903,2023-12-27 08:00,687343279.0,0,0,0,0,0.0,0
1904,2023-12-27 09:00,644252128.0,0,0,0,0,0.0,0
1905,2023-12-27 10:00,1020539157.0,0,0,0,0,0.0,0
1906,2023-12-27 11:00,519409051.0,0,0,0,0,0.0,0
1907,2023-12-27 12:00,990178070.0,0,0,0,0,0.0,0
1908,2023-12-27 13:00,985762510.0,0,0,0,0,0.0,0
1909,2023-12-27 14:00,298103543.0,0,0,0,0,0.0,0
1910,2023-12-27 15:00,1369310193.0,0,1,0,0,0.4166666666666667,0
1911,2023-12-27 16:00,36048834.0,0,0,0,0,0.0,0
1912,2023-12-27 17:00,47454216.0,0,0,0,0,0.0,0
1913,2023-12-27 18:00,214906801.0,0,0,0,0,0.0,0
1914,2023-12-27 19:00,431787361.0,0,0,0,0,0.0,0
1915,2023-12-27 20:00,134329349.0,0,0,0,0,0.0,0
1916,2023-12-27 21:00,213993882.0,0,0,0,0,0.0,0
1917,2023-12-27 22:00,222474144.0,0,0,0,0,0.0,0
1918,2023-12-27 23:00,404187721.0,0,0,0,0,0.0,0
1919,2023-12-28 00:00,51297868.0,0,0,0,0,0.0,0
1920,2023-12-28 01:00,30323890.0,0,0,0,0,0.0,0
1921,2023-12-28 02:00,15170155.0,0,0,0,0,0.0,0
1922,2023-12-28 03:00,81743741.0,0,0,0,0,0.0,0
1923,2023-12-28 04:00,198571508.0,0,0,0,1,0.1875,0
1924,2023-12-28 05:00,461691215.0,0,0,0,0,0.0,0
1925,2023-12-28 06:00,411924566.0,0,0,0,0,0.0,0
1926,2023-12-28 07:00,1483038105.0,0,1,0,0,0.4166666666666667,0
1927,2023-12-28 08:00,1471652635.0,0,1,0,0,0.4166666666666667,0
1928,2023-12-28 09:00,280205508.0,0,0,0,0,0.0,0
1929,2023-12-28 10:00,487095864.0,0,0,0,0,0.0,0
1930,2023-12-28 11:00,701239997.0,0,0,0,0,0.0,0
1931,2023-12-28 12:00,454870558.0,0,0,0,0,0.0,0
1932,2023-12-28 13:00,561136996.0,0,0,0,0,0.0,0
1933,2023-12-28 14:00,715498193.0,0,0,0,0,0.0,0
1934,2023-12-28 15:00,177073331.0,0,0,0,0,0.0,0
1935,2023-12-28 16:00,354015655.0,0,0,0,0,0.0,0
1936,2023-12-28 17:00,389898276.0,0,0,0,0,0.0,0
1937,2023-12-28 18:00,719412163.0,0,0,0,0,0.0,0
1938,2023-12-28 19:00,1226055381.0,0,1,0,0,0.4166666666666667,0
1939,2023-12-28 20:00,746314081.0,0,0,0,0,0.0,0
1940,2023-12-28 21:00,506840508.0,0,1,0,0,0.4166666666666667,0
1941,2023-12-28 22:00,355613215.0,0,0,0,0,0.0,0
1942,2023-12-28 23:00,218413742.0,0,0,0,0,0.0,0
1943,2023-12-29 00:00,52781929.0,0,0,0,0,0.0,0
1944,2023-12-29 01:00,62545924.0,0,0,0,0,0.0,0
1945,2023-12-29 02:00,73527239.0,0,0,0,0,0.0,0
1946,2023-12-29 03:00,122079398.0,0,0,0,0,0.0,0
1947,2023-12-29 04:00,196142949.0,0,0,0,0,0.0,0
1948,2023-12-29 05:00,786380768.0,0,0,0,0,0.0,0
1949,2023-12-29 06:00,707147963.0,0,0,0,0,0.0,0
1950,2023-12-29 07:00,1030358676.0,0,0,0,0,0.0,0
1951,2023-12-29 08:00,1348198978.0,0,1,0,0,0.4166666666666667,0
1952,2023-12-29 09:00,1705874867.0,0,1,0,0,0.4166666666666667,0
1953,2023-12-29 10:00,317598704.0,0,0,0,0,0.0,0
1954,2023-12-29 11:00,157311502.0,0,0,0,0,0.0,0
1955,2023-12-29 12:00,317286754.0,0,0,0,0,0.0,0
1956,2023-12-29 13:00,273642923.0,0,0,0,0,0.0,0
1957,2023-12-29 14:00,352146768.0,0,0,0,0,0.0,0
1958,2023-12-29 15:00,390476479.0,0,0,0,0,0.0,0
1959,2023-12-29 16:00,294567240.0,0,0,0,0,0.0,0
1960,2023-12-29 17:00,673010305.0,0,0,0,0,0.0,0
1961,2023-12-29 18:00,284320600.0,0,0,0,0,0.0,0
1962,2023-12-29 19:00,306892607.0,0,0,0,0,0.0,0
1963,2023-12-29 20:00,827890017.0,0,0,0,0,0.0,0
1964,2023-12-29 21:00,353474783.0,0,0,0,0,0.0,0
1965,2023-12-29 22:00,484222142.0,0,1,0,0,0.4166666666666667,0
1966,2023-12-29 23:00,376430019.0,0,0,0,0,0.0,0
1967,2023-12-30 00:00,253621381.0,1,0,0,0,0.0,0
1968,2023-12-30 01:00,338294097.0,1,0,0,0,0.0,0
1969,2023-12-30 02:00,138706496.0,1,0,0,0,0.0,0
1970,2023-12-30 03:00,35678956.0,1,0,0,0,0.0,0
1971,2023-12-30 04:00,141800650.0,1,0,0,0,0.0,0
1972,2023-12-30 05:00,229819227.0,1,0,0,0,0.0,0
1973,2023-12-30 06:00,224721878.0,1,0,0,0,0.0,0
1974,2023-12-30 07:00,139567389.0,1,0,0,0,0.0,0
1975,2023-12-30 08:00,328399999.0,1,0,0,0,0.0,0
1976,2023-12-30 09:00,487746038.0,1,1,0,1,0.6041666666666667,0
1977,2023-12-30 10:00,243795361.0,1,0,0,0,0.0,0
1978,2023-12-30 11:00,135386015.0,1,0,0,0,0.0,0
1979,2023-12-30 12:00,1314874960.0,1,1,0,0,0.4166666666666667,0
1980,2023-12-30 13:00,1025213616.0,1,0,0,0,0.0,0
1981,2023-12-30 14:00,215433874.0,1,0,0,0,0.0,0
1982,2023-12-30 15:00,528448517.0,1,1,0,0,0.4166666666666667,0
1983,2023-12-30 16:00,370483060.0,1,0,0,0,0.0,0
1984,2023-12-30 17:00,533364223.0,1,1,0,0,0.4166666666666667,0
1985,2023-12-30 18:00,657905625.0,1,0,0,0,0.0,0
1986,2023-12-30 19:00,777120935.0,1,0,0,0,0.0,0
1987,2023-12-30 20:00,714979531.0,1,0,0,0,0.0,0
1988,2023-12-30 21:00,416824737.0,1,0,0,0,0.0,0
1989,2023-12-30 22:00,997354168.0,1,0,0,0,0.0,0
1990,2023-12-30 23:00,196741926.0,1,0,0,0,0.0,0
1991,2023-12-31 00:00,77269440.0,1,0,0,0,0.0,0
1992,2023-12-31 01:00,34333796.0,1,0,0,0,0.0,0
1993,2023-12-31 02:00,32093270.0,1,0,0,0,0.0,0
1994,2023-12-31 03:00,42690062.0,1,0,0,0,0.0,0
1995,2023-12-31 04:00,106781032.0,1,0,0,1,0.1875,0
1996,2023-12-31 05:00,209731714.0,1,0,0,0,0.0,0
1997,2023-12-31 06:00,331897240.0,1,0,0,0,0.0,0
1998,2023-12-31 07:00,219477383.0,1,0,0,0,0.0,0
1999,2023-12-31 08:00,157962940.0,1,0,0,1,0.1875,0
2000,2023-12-31 09:00,91121721.0,1,0,0,0,0.0,0
2001,2023-12-31 10:00,460639950.0,1,1,0,0,0.4166666666666667,0
2002,2023-12-31 11:00,804954189.0,1,0,0,0,0.0,0
2003,2023-12-31 12:00,659642860.0,1,0,0,0,0.0,0
2004,2023-12-31 13:00,719784887.0,1,0,0,0,0.0,0
2005,2023-12-31 14:00,1389885962.0,1,1,0,0,0.4166666666666667,0
2006,2023-12-31 15:00,675429057.0,1,0,0,0,0.0,0
2007,2023-12-31 16:00,567191874.0,1,0,0,0,0.0,0
2008,2023-12-31 17:00,696254387.0,1,0,0,0,0.0,0
2009,2023-12-31 18:00,887682940.0,1,0,0,0,0.0,0
2010,2023-12-31 19:00,1241470893.0,1,1,0,0,0.4166666666666667,0
2011,2023-12-31 20:00,1176771475.0,1,1,0,0,0.4166666666666667,0
2012,2023-12-31 21:00,1199048073.0,1,1,0,0,0.4166666666666667,0
2013,2023-12-31 22:00,817527929.0,1,0,0,0,0.0,0
2014,2023-12-31 23:00,637280080.0,1,0,0,0,0.0,0
2015,2024-01-01 00:00,301316982.0,1,0,0,0,0.0,0
2016,2024-01-01 01:00,40172166.0,1,0,0,0,0.0,0
2017,2024-01-01 02:00,53072349.0,1,0,0,0,0.0,0
2018,2024-01-01 03:00,214434942.0,1,0,0,0,0.0,0
2019,2024-01-01 04:00,323800353.0,1,0,0,0,0.0,0
2020,2024-01-01 05:00,220944095.0,1,0,0,0,0.0,0
2021,2024-01-01 06:00,67753368.0,1,0,0,0,0.0,0
2022,2024-01-01 07:00,116868222.0,1,0,0,0,0.0,0
2023,2024-01-01 08:00,299017870.0,1,0,0,0,0.0,0
2024,2024-01-01 09:00,192865042.0,1,0,0,0,0.0,0
2025,2024-01-01 10:00,229510550.0,1,0,0,1,0.1875,0
2026,2024-01-01 11:00,457831707.0,1,1,0,0,0.4166666666666667,0
2027,2024-01-01 12:00,347468303.0,1,0,0,0,0.0,0
2028,2024-01-01 13:00,424749581.0,1,0,0,0,0.0,0
2029,2024-01-01 14:00,449358967.0,1,1,0,0,0.4166666666666667,0
2030,2024-01-01 15:00,838925215.0,1,0,0,0,0.0,0
2031,2024-01-01 16:00,145760769.0,1,0,0,0,0.0,0
